Cleaned_Dialogue,Happiness,Contentment,Confidence,Neutral,Sadness,Anger,Fear,Surprise,Disgust,Love,Excitement,Anticipation,Nostalgia,Confusion,Frustration,Longing,Optimism,Positive/Negative,Song Recommendations
yknow dream ross rachel still together theynever broke like hanging everyone happy,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,Positive,"Roots, Baby Blue - Remastered 2010, Young Dumb & Broke"
dream,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,Positive,"Cake By The Ocean, We Are Young (feat. Janelle Monáe), Savage Love (Laxed - Siren Beat)"
yeah mean it’s never taken week get relationship,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,Positive,"New Rules, Royals, Astronaut In The Ocean"
it’s never taken,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,Positive,"New Rules, TIRED OF PROBLEMS, Treat You Better"
hey,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,Positive,"Blinding Lights, Someone In The Crowd, C'mon - Single Version"
let’s get show,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,Positive,"Sandstorm, Enemy (with JID) - from the series Arcane League of Legends, Thunder"
okay let get cup coffee,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,Positive,"Calm Down, Strawberry Swing, Don't Panic"
oh rachel know best coffee house it’s sooo close,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,Positive,"Blinding Lights, Someone In The Crowd, C'mon - Single Version"
closer,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,Positive,"Heat Waves, Bad Liar, Bohemian Rhapsody"
okay highness,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,Positive,"All We Know, B.Y.O.B., I Write Sins Not Tragedies"
guys gonna love meee okay check thursday night fivetickets,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,Positive,"Can't Hold Us (feat. Ray Dalton), Moves Like Jagger, There's a Good Reason These Tables Are Numbered Honey, You Just Haven't Thought of It Yet"
yes yes it’s ah kinda ready made planswith ross,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,Positive,"Bleed, Nearly Witches (Ever Since We Met...), Bad Liar"
oh well okay well go,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,Positive,"Calm Down, Young Dumb & Broke, Heaven and Hell - 2008 Remaster"
it’s got new like home theater dealie hewants yknow us check,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,Positive,"Collar Full, Bonfire, Play with Fire (feat. Yacht Money)"
yeah he’s really excited even recorded showtimes answering machine,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,Positive,"Orinoco Flow, Snow (Hey Oh), Can't Feel My Face"
oh yeah,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,Positive,"Temperature, Levitating, Body (Remix) [feat. ArrDee, E1 (3x3), ZT (3x3), Bugzy Malone, Buni, Fivio Foreign & Darkoo]"
chandler,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,Positive,"Heaven and Hell - 2008 Remaster, Paranoid - 2012 - Remaster, Monster"
chandler,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,Positive,"Beautiful Alien (feat. AI AM) - Radio Edit, Immigrant Song - Remaster, Rock You Like A Hurricane"
oh that’s great luck that’s gonna,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,Positive,"Paranoid - 2012 - Remaster, Monster, Nightmare"
ross,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,Positive,"Toxicity, Bleed, Chop Suey!"
absolutely yeah,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,Positive,"Temperature, Levitating, Body (Remix) [feat. ArrDee, E1 (3x3), ZT (3x3), Bugzy Malone, Buni, Fivio Foreign & Darkoo]"
hey shut you’re real mom,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,Positive,"Eye For an Eye, Rolling in the Deep, Hurricane"
somebody else hug stay window,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,Positive,"I Bet My Life, Middle Of A Breakup, Ain't No Rest for the Wicked"
it’ll great next weekend,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,Positive,"Orinoco Flow, Snow (Hey Oh), Can't Feel My Face"
weekend guys,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,Positive,"Smooth Criminal - 2012 Remaster, Dance Off (feat. Idris Elba & Anderson .Paak), The Ballad of Mona Lisa"
what’s going,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,Positive,"Heaven and Hell - 2008 Remaster, Sugar, Toxicity"
whole weekend,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,Positive,"Heaven and Hell - 2008 Remaster, Sugar, Schism"
yeah that’s okay mean guys,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Positive,"Don't Panic, Kaer Morhen, Free Bird - Edit"
we’re gonna fun make fudge,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,Positive,"Temperature, Levitating, Body (Remix) [feat. ArrDee, E1 (3x3), ZT (3x3), Bugzy Malone, Buni, Fivio Foreign & Darkoo]"
mine aren’t tinted,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,Positive,"Toxicity, Bleed, Chop Suey!"
beam jesus,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,Positive,"Bonfire, Trndsttr, Collar Full"
okay well ii go bathroom,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Positive,"Don't Panic, Kaer Morhen, Free Bird - Edit"
oh,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,Positive,"Bonfire, Trndsttr, Collar Full"
please,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,Positive,"Bad Liar, Rain, Wrong"
oh go,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,Positive,"Play with Fire (feat. Yacht Money), LA Devotee, Trndsttr"
go okay brace,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,Positive,"Smooth Criminal - 2012 Remaster, Dance Off (feat. Idris Elba & Anderson .Paak), The Ballad of Mona Lisa"
okay,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Positive,"Lose Yourself, Hall of Fame (feat. will.i.am), Not Afraid"
thank,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Positive,"Young Dumb & Broke, Calm Down, Pumped Up Kicks"
you’re parents hadn’t got divorced you’d ableto answer question like normal person,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,Positive,"Chop Suey!, Sugar, Toxicity"
come biggest boobs,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,Positive,"All We Know, B.Y.O.B., I Write Sins Not Tragedies"
please,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,Positive,"Blinding Lights, Someone In The Crowd, C'mon - Single Version"
okay monica’s biggest,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,Positive,"Can't Hold Us (feat. Ray Dalton), Moves Like Jagger, There's a Good Reason These Tables Are Numbered Honey, You Just Haven't Thought of It Yet"
tiny little nonbreasts please it’s gotta rachel,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,Positive,"Toxicity, Build God, Then We'll Talk, Bad Liar"
right bra would still big,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,Positive,"Bleed, Bad Liar, Toxicity"
stuff outside bra,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,Positive,"Heaven and Hell - 2008 Remaster, Bleed, Toxicity"
right forget nevermind mine,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Positive,"Young Dumb & Broke, Calm Down, Pumped Up Kicks"
thank phoebe generous,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Positive,"Party Monster, Blinding Lights, Savage Love (Laxed - Siren Beat)"
okay let’s decide nicest ass,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,Positive,"Heaven and Hell - 2008 Remaster, Bleed, Toxicity"
oh yeahhhhh,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,Positive,"Temperature, Levitating, Body (Remix) [feat. ArrDee, E1 (3x3), ZT (3x3), Bugzy Malone, Buni, Fivio Foreign & Darkoo]"
what’s what’s going,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,Positive,"Heaven and Hell - 2008 Remaster, Paranoid - 2012 - Remaster, Monster"
yeah happened,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,Positive,"Organ Variation, Not Afraid, Lose Yourself"
know fix,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,Positive,"Royals, It's My Life, Whatever It Takes"
yep put gas,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,Positive,"New Rules, Royals, Astronaut In The Ocean"
hey,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,Positive,"Beautiful Alien (feat. AI AM) - Radio Edit, Immigrant Song - Remaster, Cotton Eye Joe"
ah yeah it’s susan mexico hostages cominghome,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,Positive,"Sandstorm, Enemy (with JID) - from the series Arcane League of Legends, Thunder"
where’s ben,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,Positive,"Heat Waves, Nearly Witches (Ever Since We Met...), Hotel California - 2013 Remaster"
umm yeah actually susan’s gonna home minute it’skinda anniversary,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,Positive,"V, Collar Full, 2 MUCH (feat. 24hrs)"
it’s kind anniversary,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,Positive,"Bleed, Bad Liar, Toxicity"
yeah well,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,Positive,"Bleed, Bad Liar, Toxicity"
oh yeah i’d love,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,Positive,"Blinding Lights, Someone In The Crowd, C'mon - Single Version"
oh great,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,Positive,"Orinoco Flow, Snow (Hey Oh), Can't Feel My Face"
great,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,Positive,"Orinoco Flow, Snow (Hey Oh), Can't Feel My Face"
yeah town near,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,Positive,"Smooth Criminal - 2012 Remaster, I Dunno (feat. Dutchavelli & Stormzy), Dance Off (feat. Idris Elba & Anderson .Paak)"
yeah definitely route 27,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Positive,"Lose Yourself, Hall of Fame (feat. will.i.am), Not Afraid"
getting car ross livehere,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,Positive,"Monster, Paranoid - 2012 - Remaster, Nightmare"
guys getting car you’ll tothink something else,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,Positive,"Monster, Paranoid - 2012 - Remaster, Nightmare"
oh good oh joey chandler back,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,Positive,"Waterloo, Alors on danse - Radio Edit, Safe To Say"
going help went well,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,Positive,"New Rules, Royals, B.Y.O.B."
right right mean it’s pretty unbelievable yknow mean theyjust took took without even looking back yknow don’t don’t needthem huh i’ve got guys friends susan,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Positive,"Pumped Up Kicks, Young Dumb & Broke, Often"
ah susan pleased,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,Positive,"Blinding Lights, Someone In The Crowd, C'mon - Single Version"
it’s okay i’ll put pickles something,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,Positive,"In Waves, Unsainted, Psychosocial"
pheebs whispering,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,Positive,"Toxicity, Bleed, Chop Suey!"
oh want favour,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,Positive,"B.Y.O.B., All We Know, Duality"
yes please,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Positive,"Pumped Up Kicks, Young Dumb & Broke, Often"
i’m gonna pick,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,Positive,"Bleed, Bad Liar, Toxicity"
yeah you’re right,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Positive,"Young Dumb & Broke, Calm Down, Pumped Up Kicks"
oh youyou’reyou’re one talk,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,Positive,"Duality, Symphony Of Destruction - Remastered 2012, American Idiot"
okay done,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Positive,"Don't Panic, Kaer Morhen, Free Bird - Edit"
oh it’s ross one drives,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,Positive,"Blinding Lights, Someone In The Crowd, C'mon - Single Version"
hey,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,Positive,"Cake By The Ocean, We Are Young (feat. Janelle Monáe), Savage Love (Laxed - Siren Beat)"
hi,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,Positive,"Paradise, I Feel It Coming, Alors on danse - Radio Edit"
come,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,Positive,"Eye For an Eye, Rolling in the Deep, Hurricane"
right fine fine,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,Positive,"B.Y.O.B., Duality, Symphony Of Destruction - Remastered 2012"
oh it’s gonna make sense,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,Positive,"Painkiller, Chop Suey!, Bad Liar"
ask,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,Positive,"Chop Suey!, Nearly Witches (Ever Since We Met...), Attention"
go,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,Positive,"B.Y.O.B., All We Know, Killing In The Name"
right pheebs cab’s ready,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,Positive,"Blinding Lights, Someone In The Crowd, C'mon - Single Version"
right let’s go,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,Positive,"Can't Hold Us (feat. Ray Dalton), Moves Like Jagger, There's a Good Reason These Tables Are Numbered Honey, You Just Haven't Thought of It Yet"
you’re welcome,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Positive,"Lose Yourself, Hall of Fame (feat. will.i.am), Not Afraid"
heyhey it’s valid okay i’m one thinksso monica agrees,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,Positive,"New Rules, Royals, Astronaut In The Ocean"
that’s said last night,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,Positive,"B.Y.O.B., All We Know, Duality"
said understood joey’s one agreedwith,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,Positive,"Painkiller, Chop Suey!, Bad Liar"
really joey,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,Positive,"Toxicity, Bleed, Chop Suey!"
yeah put us middle,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,Positive,"Painkiller, Wait and Bleed, Royals"
yeah,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,Positive,"Calm Down, Young Dumb & Broke, Heaven and Hell - 2008 Remaster"
come man drove way,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Positive,"Don't Panic, Kaer Morhen, Free Bird - Edit"
really i’ve got take car back anyway i’mspending day tomorrow ben it’s fine guilt promise,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,Positive,"Starboy, Hotter Than Hell, Lose Yourself"
thank,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Positive,"Pumped Up Kicks, A Million Dreams, Young Dumb & Broke"
maybe like go movie something,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,Positive,"Sandstorm, Enemy (with JID) - from the series Arcane League of Legends, Thunder"
would great,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Positive,"Sparks, Everything's Not Lost - Includes Hidden Track 'Life Is For Living', People of The Pride"
okay,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Positive,"Pumped Up Kicks, Young Dumb & Broke, Often"
shelly winters,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,Positive,"Organ Variation, Tokyo Drift (Fast & Furious) - From ""The Fast And The Furious: Tokyo Drift"" Soundtrack, Confidence"
know,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,Positive,"Temperature, Levitating, Body (Remix) [feat. ArrDee, E1 (3x3), ZT (3x3), Bugzy Malone, Buni, Fivio Foreign & Darkoo]"
you’re genius ross,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,Positive,"Temperature, Levitating, Body (Remix) [feat. ArrDee, E1 (3x3), ZT (3x3), Bugzy Malone, Buni, Fivio Foreign & Darkoo]"
okay bye,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,Positive,"Temperature, Levitating, Body (Remix) [feat. ArrDee, E1 (3x3), ZT (3x3), Bugzy Malone, Buni, Fivio Foreign & Darkoo]"
okay everybody relax even adate two people going dinner sex,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Positive,"Lose Yourself, Hall of Fame (feat. will.i.am), Not Afraid"
sounds like date,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,Positive,"Sandstorm, Enemy (with JID) - from the series Arcane League of Legends, Thunder"
oh yeah dream,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,Positive,"Roots, Baby Blue - Remastered 2010, Hotel California - 2013 Remaster"
look realize theres aphone,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,Positive,"Beautiful Alien (feat. AI AM) - Radio Edit, Immigrant Song - Remaster, Cotton Eye Joe"
thats right,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Positive,"It's My Life, Whatever It Takes, Calm Down"
never dream,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Positive,"Don't Panic, Kaer Morhen, Free Bird - Edit"
guy says hello wanna kill,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,Positive,"Middle Of A Breakup, Ain't No Rest for the Wicked, I Bet My Life"
okay sweetie,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,Positive,"Sarah Smiles, Perfect, Really Love (feat. Craig David & Digital Farm Animals)"
thanks,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Positive,"Young Dumb & Broke, Pumped Up Kicks, A Million Dreams"
never knew lesbian,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,Positive,"Heaven and Hell - 2008 Remaster, Bleed, Toxicity"
told mom dad last nightthey seemed take pretty well,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Positive,"Young Dumb & Broke, A Million Dreams, Pumped Up Kicks"
rachel,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,Positive,"Bonfire, Trndsttr, Collar Full"
get coffee,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,Positive,"Don't Panic, Location, Collar Full"
hi sure,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,Positive,"Temperature, Levitating, Body (Remix) [feat. ArrDee, E1 (3x3), ZT (3x3), Bugzy Malone, Buni, Fivio Foreign & Darkoo]"
hi,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,Positive,"Roots, Baby Blue - Remastered 2010, Hotel California - 2013 Remaster"
im guessing bought bigpipe organ shes really happy,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,Positive,"All We Know, Middle Of A Breakup, Ain't No Rest for the Wicked"
breathe breathe thats tryto think nice calm things,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Positive,"Young Dumb & Broke, A Million Dreams, Pumped Up Kicks"
im better,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Positive,"Pumped Up Kicks, Young Dumb & Broke, Often"
okay look probably bestyknow independence taking control life,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,Positive,"Can't Hold Us (feat. Ray Dalton), Moves Like Jagger, There's a Good Reason These Tables Are Numbered Honey, You Just Haven't Thought of It Yet"
like theres rule something,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,Positive,"New Rules, Royals, B.Y.O.B."
whos paul,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,Positive,"Heaven and Hell - 2008 Remaster, Sugar, Toxicity"
paul wine guy paul,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,Positive,"Cotton Eye Joe, Heaven and Hell - 2008 Remaster, Play with Fire (feat. Yacht Money)"
finally asked,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,Positive,"Sandstorm, Enemy (with JID) - from the series Arcane League of Legends, Thunder"
yes,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,Positive,"Orinoco Flow, Snow (Hey Oh), Can't Feel My Face"
ooh dear diary moment,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,Positive,"Blinding Lights, Someone In The Crowd, C'mon - Single Version"
please go thatd fine,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Positive,"Don't Panic, Kaer Morhen, Free Bird - Edit"
hey paul hi wine guy hey,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,Positive,"Temperature, Levitating, Body (Remix) [feat. ArrDee, E1 (3x3), ZT (3x3), Bugzy Malone, Buni, Fivio Foreign & Darkoo]"
change okaysit,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,Positive,"New Rules, Royals, Astronaut In The Ocean"
ooh pulled four eyelashes thatcant good,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,Positive,"B.Y.O.B., All We Know, Killing In The Name"
hey paul,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,Positive,"Temperature, Levitating, Body (Remix) [feat. ArrDee, E1 (3x3), ZT (3x3), Bugzy Malone, Buni, Fivio Foreign & Darkoo]"
yeah,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,Positive,"Heaven and Hell - 2008 Remaster, Sugar, Toxicity"
rachel whatre uh whatre upto tonight,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,Positive,"Don't Panic, Cotton Eye Joe, Play with Fire (feat. Yacht Money)"
well actually thanks think im justgonna hang tonight,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Positive,"Lose Yourself, Hall of Fame (feat. will.i.am), Not Afraid"
okay sure,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Positive,"Lose Yourself, Hall of Fame (feat. will.i.am), Not Afraid"
hey pheebs wanna help,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,Positive,"Symphony (feat. Zara Larsson), Let Me Love You, Señorita"
beautiful thing,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,Positive,"Young Dumb & Broke, Hold, Yellow"
goes,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,Positive,"Toxicity, Chop Suey!, Build God, Then We'll Talk"
finished,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Positive,"Pumped Up Kicks, Young Dumb & Broke, Often"
guys,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,Positive,"Starboy, Hotter Than Hell, Lose Yourself"
leg,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,Positive,"Painkiller, Chop Suey!, Bad Liar"
actually broke watch,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,Positive,"Somebody That I Used To Know, I Don’t Wanna Live Forever (Fifty Shades Darker), The Hills"
ooh steer clear,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,Positive,"Heaven and Hell - 2008 Remaster, Raining Blood, goosebumps"
honestly dont know im hungry horny,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,Positive,"Toxicity, Chop Suey!, Build God, Then We'll Talk"
stay freezer,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,Positive,"Bleed, Bad Liar, Toxicity"
oh gonna fifth date,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,Positive,"Sandstorm, Enemy (with JID) - from the series Arcane League of Legends, Thunder"
okay,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,Positive,"Calm Down, Strawberry Swing, Don't Panic"
two years,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,Positive,"V, Don't Panic, LA Devotee"
wow imimim glad smashed watch,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,Positive,"Cake By The Ocean, We Are Young (feat. Janelle Monáe), Savage Love (Laxed - Siren Beat)"
ohsee joanne loved chachi thatsthe difference,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,Positive,"Green Eyes, Take Me Home, Country Roads - Original Version, Free Bird - Edit"
isnt amazing mean nevermade coffee entire life,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,Positive,"Beautiful Alien (feat. AI AM) - Radio Edit, Immigrant Song - Remaster, Rock You Like A Hurricane"
amazing,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,Positive,"Cake By The Ocean, We Are Young (feat. Janelle Monáe), Savage Love (Laxed - Siren Beat)"
congratulations,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,Positive,"Paradise, I Feel It Coming, Alors on danse - Radio Edit"
morning good morning,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Positive,"Don't Panic, Kaer Morhen, Free Bird - Edit"
morning paul,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,Positive,"Calm Down, Strawberry Swing, Don't Panic"
hello paul,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Positive,"Often, Titanium (feat. Sia), The Greatest"
hi paul,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,Positive,"Don't Panic, Cotton Eye Joe, Play with Fire (feat. Yacht Money)"
thank thank somuch,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,Positive,"Waterloo, Alors on danse - Radio Edit, Safe To Say"
well talk later,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,Positive,"Attention, I Dunno (feat. Dutchavelli & Stormzy), Holy Wars...The Punishment Due - 2004 Remix"
like guys jobs,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,Positive,"Immigrant Song - Remaster, Don't Panic, Beautiful Alien (feat. AI AM) - Radio Edit"
yeah im actor,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,Positive,"Hey Look Ma, I Made It, Houdini (feat. Swarmz & Tion Wayne), Boss Bitch"
wow would seen anything,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,Positive,"Bonfire, Trndsttr, Collar Full"
look job right,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,Positive,"I Write Sins Not Tragedies, I Bet My Life, Psychosocial"
look gippetto im real live boy,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,Positive,"Temperature, Levitating, Body (Remix) [feat. ArrDee, E1 (3x3), ZT (3x3), Bugzy Malone, Buni, Fivio Foreign & Darkoo]"
know hes rememberyou tony demarco,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,Positive,"Heat Waves, Nearly Witches (Ever Since We Met...), Kaer Morhen"
